250 1 0 0 28.7790 0.1827
114 0 1 0 9.5660 0.0000
48 1 0 0 19.8020 0.2838
58 1 0 0 36.7310 0.1790
163 0 0 1 100.0050 0.0000
254 1 0 0 45.4790 0.1285
259 1 0 0 19.8430 0.2797
278 1 0 0 21.9660 0.2518
282 0 1 0 13.9920 0.0000
85 1 0 0 35.4530 0.1532
138 0 1 0 9.5340 0.0000
176 1 0 0 33.6290 0.1618
