91 1 0 0 18.9690 0.3034
92 1 0 0 17.9760 0.2885
93 1 0 0 13.9880 0.3901
94 1 0 0 14.5200 0.3446
95 1 0 0 17.1030 0.3072
96 1 0 0 19.9790 0.2724
97 1 0 0 14.4440 0.3665
98 1 0 0 18.6370 0.2919
99 1 0 0 28.4680 0.2010
100 1 0 0 18.7440 0.2912
101 1 0 0 17.8770 0.2805
102 1 0 0 16.9150 0.3110
103 0 1 0 12.3790 0.1500
104 1 0 0 20.0090 0.2878
105 0 1 0 14.0530 0.0000
106 1 0 0 19.9120 0.2888
107 1 0 0 17.8480 0.3326
108 1 0 0 14.1920 0.3756
109 1 0 0 17.6110 0.3233
110 1 0 0 16.6200 0.3529
111 1 0 0 28.8720 0.2338
112 0 1 0 8.0110 0.0000
113 1 0 0 18.1790 0.3122
114 1 0 0 20.3530 0.3052
115 1 0 0 18.7890 0.2902
116 1 0 0 17.8230 0.2918
117 1 0 0 19.5890 0.3043
118 0 1 0 5.2740 0.0000
119 1 0 0 18.6300 0.3276
120 1 0 0 20.7510 0.2814
121 0 1 0 7.0830 0.0000
122 1 0 0 19.5160 0.2971
123 1 0 0 18.6480 0.3042
124 1 0 0 17.3420 0.3705
125 1 0 0 17.8200 0.3119
126 0 1 0 11.3280 0.0000
127 1 0 0 17.8530 0.3186
128 1 0 0 14.5390 0.3899
129 1 0 0 19.0000 0.3011
130 1 0 0 16.1400 0.3465
131 1 0 0 17.0840 0.3830
132 1 0 0 19.5630 0.2836
133 1 0 0 18.4800 0.2930
134 1 0 0 18.2900 0.2988
135 1 0 0 15.6700 0.3378
136 1 0 0 19.3550 0.2849
137 1 0 0 20.1390 0.2694
138 0 1 0 7.5890 0.0000
139 1 0 0 16.9790 0.3043
140 1 0 0 18.1760 0.3009
141 0 1 0 5.3160 0.0000
142 0 1 0 10.2730 0.0000
143 0 1 0 19.4620 0.0000
144 1 0 0 17.7020 0.3088
145 1 0 0 15.7910 0.3484
146 1 0 0 16.3230 0.3548
147 1 0 0 16.4570 0.3422
148 1 0 0 16.9460 0.3294
149 0 1 0 10.0190 0.0000
150 1 0 0 17.2230 0.3141
151 1 0 0 18.3400 0.3024
152 1 0 0 18.1750 0.3137
153 1 0 0 17.7610 0.3280
154 1 0 0 18.3410 0.2900
155 1 0 0 18.5450 0.2872
156 1 0 0 16.8050 0.3067
157 1 0 0 18.5240 0.3367
158 1 0 0 19.6900 0.2827
159 1 0 0 16.1890 0.3532
160 1 0 0 18.4310 0.3090
161 1 0 0 15.5370 0.3518
162 1 0 0 18.5880 0.2908
163 1 0 0 25.7890 0.2241
164 1 0 0 17.1590 0.3556
165 0 1 0 5.7860 0.0000
166 1 0 0 17.1170 0.3013
167 1 0 0 18.9780 0.3236
168 1 0 0 19.8010 0.3022
169 1 0 0 16.9200 0.3202
170 1 0 0 16.2730 0.3722
171 1 0 0 19.3040 0.2921
172 1 0 0 17.4150 0.3032
173 1 0 0 18.8450 0.2790
174 1 0 0 18.0420 0.3012
175 1 0 0 18.8240 0.3116
176 0 1 0 4.0200 0.0000
177 1 0 0 17.8650 0.3664
178 1 0 0 17.9020 0.3058
179 1 0 0 19.8950 0.2755
180 0 1 0 5.5200 0.0000
181 0 1 0 8.4920 0.0000
182 1 0 0 20.5100 0.2594
183 1 0 0 17.8220 0.3082
184 1 0 0 18.6600 0.3246
185 1 0 0 18.8540 0.2912
186 1 0 0 18.5810 0.3191
187 1 0 0 19.7900 0.2737
188 1 0 0 19.6990 0.2874
189 1 0 0 18.8140 0.2873
190 1 0 0 18.5860 0.3002
191 1 0 0 18.0550 0.3363
192 1 0 0 19.2860 0.2906
193 1 0 0 18.3210 0.3007
194 1 0 0 21.1840 0.2578
195 1 0 0 19.4950 0.2839
196 0 1 0 5.0640 0.0000
197 1 0 0 25.3090 0.2112
198 1 0 0 17.7180 0.3231
199 1 0 0 22.7050 0.2639
200 1 0 0 18.2990 0.2950
201 1 0 0 19.7120 0.3411
202 1 0 0 17.5300 0.2968
203 1 0 0 18.5680 0.3029
204 1 0 0 19.7120 0.3521
205 1 0 0 18.4770 0.3063
206 1 0 0 19.8010 0.2922
207 1 0 0 22.6700 0.2392
208 1 0 0 18.4470 0.3217
209 1 0 0 17.3030 0.3309
210 1 0 0 18.0000 0.2911
211 1 0 0 18.3200 0.2874
212 1 0 0 14.4960 0.3801
213 1 0 0 17.5360 0.3036
214 1 0 0 20.3220 0.2965
215 1 0 0 19.1130 0.2912
216 1 0 0 19.4070 0.2913
217 1 0 0 19.6940 0.2834
218 1 0 0 17.6300 0.3131
219 0 1 0 14.1900 0.0000
220 0 1 0 28.1110 0.0000
221 1 0 0 17.7460 0.3496
222 1 0 0 19.1750 0.2844
223 1 0 0 18.9730 0.2881
224 1 0 0 19.5360 0.2761
225 1 0 0 19.2430 0.2794
226 1 0 0 17.6880 0.3020
227 0 1 0 5.6010 0.0000
228 0 1 0 9.1450 0.0000
229 1 0 0 18.4010 0.2853
230 1 0 0 19.7660 0.2845
231 1 0 0 18.6760 0.3142
232 0 1 0 7.1890 0.0000
233 1 0 0 15.2650 0.3763
234 1 0 0 18.8350 0.2852
235 1 0 0 19.3830 0.2881
236 0 1 0 5.4160 0.0000
237 1 0 0 18.7520 0.3077
238 1 0 0 20.1240 0.2851
239 1 0 0 19.0140 0.3607
240 0 1 0 5.6480 0.0000
241 1 0 0 33.7490 0.1703
242 1 0 0 18.0400 0.3088
243 1 0 0 22.9000 0.2964
244 0 1 0 9.3500 0.0000
245 0 1 0 13.1730 0.0000
246 1 0 0 19.2680 0.2836
247 1 0 0 18.0340 0.3384
248 1 0 0 18.6520 0.2928
249 1 0 0 19.9800 0.2818
250 1 0 0 20.2330 0.2614
251 1 0 0 17.5000 0.3141
252 1 0 0 16.5580 0.3127
253 1 0 0 18.2220 0.2894
254 0 1 0 8.4350 0.0000
255 0 1 0 6.7430 0.0000
256 1 0 0 18.9260 0.2803
257 1 0 0 19.1560 0.3241
258 1 0 0 19.0410 0.3545
259 0 1 0 9.5400 0.0000
260 0 1 0 13.5650 0.0000
261 1 0 0 20.0350 0.2655
262 1 0 0 19.8930 0.2766
263 1 0 0 19.8360 0.2838
264 1 0 0 19.7020 0.3057
265 1 0 0 22.6510 0.2788
266 1 0 0 17.4430 0.3753
267 1 0 0 20.4510 0.2725
268 1 0 0 17.5990 0.3158
269 1 0 0 17.3880 0.3400
270 0 1 0 3.8270 0.0000
271 0 1 0 16.6570 0.0000
272 1 0 0 19.6570 0.2808
273 1 0 0 21.4580 0.2809
274 1 0 0 16.6190 0.3460
275 1 0 0 24.1650 0.2222
276 1 0 0 21.6200 0.2929
277 1 0 0 26.9220 0.2067
278 0 1 0 3.6050 0.0000
279 1 0 0 20.1800 0.3188
280 1 0 0 21.1530 0.3053
281 1 0 0 22.1990 0.2823
282 0 1 0 20.0810 0.0000
